area_m2,price_usd,lat,lon,place
140,192538.34,-12.950598,-38.40873,Salvador
103,239883.84,-13.000443,-38.45739,Salvador
98,236727.47,-12.98223,-38.43898,Salvador
78,78909.15,-12.993305,-38.45739,Salvador
140,195694.71,-12.998506,-38.52309,Salvador
72,119941.92,-12.972229,-38.501419,Salvador
74,89956.44,-12.993305,-38.45739,Salvador
150,164131.05,-12.993305,-38.45739,Salvador
113,230414.74,-12.957254,-38.429649,Salvador
147,347200.3,-12.993889,-38.479481,Salvador
103,148349.22,-13.000443,-38.45739,Salvador
135,196592.39,-12.991933,-38.465279,Salvador
76,82693.62,-12.9994819,-38.4560755,Salvador
135,196592.39,-12.991933,-38.465279,Salvador
92,118579.54,-13.000443,-38.45739,Salvador
85,118579.54,-12.985207,-38.456074,Salvador
129,124820.57,-12.998506,-38.52309,Salvador
105,176756.51,-12.985207,-38.456074,Salvador
243,268494.53,-12.992472,-38.52298,Salvador
249,315636.63,-13.004878,-38.532276,Salvador
215,347200.3,-13.004878,-38.532276,Salvador
91,236727.47,-12.993533,-38.526047,Salvador
112,116785.55,-12.971756,-38.438103,Salvador
166,412981.65,-12.94999,-38.391624,Salvador
76,118579.54,-12.973127,-38.434219,Salvador
113,246196.57,-12.964468,-38.417938,Salvador
53,78909.15,-13.007857,-38.498463,Salvador
187,468449.41,-12.94999,-38.391624,Salvador
170,249641.14,-14.859674,-40.820404,Vitória da Conquista
187,468449.41,-12.94999,-38.391624,Salvador
75,115459.02,-12.9974576,-38.5235011,Salvador
80,99425.54,-12.981397,-38.441444,Salvador
137,152905.19,-13.000443,-38.45739,Salvador
63,135742.37,-13.000443,-38.45739,Salvador
88,94690.99,-12.992462,-38.444553,Salvador
123,234038.56,-13.000443,-38.45739,Salvador
90,215315.48,-12.991933,-38.465279,Salvador
149,166947.51,-12.9994819,-38.4560755,Salvador
110,140423.14,-12.980449,-38.4560755,Salvador
100,131061.59,-14.855744,-40.819691,Vitória da Conquista
105,137302.62,-14.861937,-40.834869,Vitória da Conquista
207,372451.23,-12.96049,-38.405239,Salvador
180,186225.61,-12.949139,-38.392117,Salvador
118,230918.05,-12.993305,-38.45739,Salvador
140,171628.28,-13.009875,-38.481541,Salvador
55,84253.88,-12.852844,-38.32711,Lauro de Freitas
69,109217.99,-12.9989637,-38.4983503,Salvador
90,121700.05,-14.862853,-40.816868,Vitória da Conquista
90,109217.99,-14.855744,-40.819691,Vitória da Conquista
80,126254.65,-12.941992,-38.403465,Salvador
70,99425.54,-12.992462,-38.444553,Salvador
139,265134.77,-12.96049,-38.405239,Salvador
140,183069.25,-12.958966,-38.405651,Salvador
113,242566.75,-12.964468,-38.417938,Salvador
187,514884.85,-13.002345,-38.528343,Salvador
187,520800.45,-13.002345,-38.528343,Salvador
187,520800.45,-13.002345,-38.528343,Salvador
187,520800.45,-13.002345,-38.528343,Salvador
187,505018.62,-13.002345,-38.528343,Salvador
102,118579.54,-14.861924,-40.844535,Vitória da Conquista
120,81133.37,-16.407278,-39.050184,Porto Seguro
166,343256.56,-12.957254,-38.429649,Salvador
116,119941.92,-13.000443,-38.45739,Salvador
92,145192.85,-12.992462,-38.444553,Salvador
96,132567.38,-12.992462,-38.444553,Salvador
230,410327.63,-12.993533,-38.526047,Salvador
124,171628.28,-14.833973,-39.029174,Ilhéus
130,252509.31,-12.998506,-38.52309,Salvador
61,193471.88,-12.985207,-38.456074,Salvador
145,309323.9,-13.000443,-38.45739,Salvador
245,468077.13,-12.13935,-45.014972,Barreiras
83,82693.62,-14.816834,-39.025422,Ilhéus
112,187230.85,-12.147748,-44.995347,Barreiras
72,106097.48,-14.862555,-40.829413,Vitória da Conquista
147,218435.99,-12.141528,-44.996245,Barreiras
77,116785.55,-13.004878,-38.532276,Salvador
182,436871.99,-13.004878,-38.532276,Salvador
70,109217.99,-12.974941,-38.440117,Salvador
132,234038.56,-13.004878,-38.532276,Salvador
63,88378.25,-13.000443,-38.45739,Salvador
65,83164.82,-12.852844,-38.32711,Lauro de Freitas
87,102736.06,-12.852844,-38.32711,Lauro de Freitas
60,78012.85,-12.920561,-38.318233,Salvador
72,85703.4,-12.970966,-38.436806,Salvador
181,396787.11,-13.000164,-38.489021,Salvador
150,356509.39,-13.000164,-38.489021,Salvador
142,209886.1,-12.972229,-38.501419,Salvador
123,180992.32,-12.972229,-38.501419,Salvador
142,209886.1,-12.972229,-38.501419,Salvador
123,180992.32,-12.972229,-38.501419,Salvador
72,106608.62,-12.972229,-38.501419,Salvador
72,103356.73,-12.972229,-38.501419,Salvador
72,106608.62,-12.972229,-38.501419,Salvador
72,106608.62,-12.972229,-38.501419,Salvador
60,81133.37,-12.993782,-38.492218,Salvador
77,121388.0,-12.987189,-38.470947,Salvador
63,108281.84,-12.98223,-38.43898,Salvador
70,199712.91,-12.9419975,-38.4125249,Salvador
64,84253.88,-12.974941,-38.440117,Salvador
73,184110.34,-12.985207,-38.456074,Salvador
78,104537.22,-12.985207,-38.456074,Salvador
65,118579.54,-12.962178,-38.431129,Salvador
90,127941.08,-12.971897,-38.439224,Salvador
181,411907.88,-13.000164,-38.489021,Salvador
90,140423.14,-13.000443,-38.45739,Salvador
170,249641.14,-12.949139,-38.392117,Salvador
219,199712.91,-12.993305,-38.45739,Salvador
217,259002.68,-13.000443,-38.45739,Salvador
75,92991.32,-12.974552,-38.496819,Salvador
69,84253.88,-12.956255,-38.465279,Salvador
67,131061.59,-12.9941,-38.504044,Salvador
77,121388.0,-12.987189,-38.470947,Salvador
90,140423.14,-13.000443,-38.45739,Salvador
217,259002.68,-13.000443,-38.45739,Salvador
219,199712.91,-12.993305,-38.45739,Salvador
69,84253.88,-12.956255,-38.465279,Salvador
78,104537.22,-12.985207,-38.456074,Salvador
73,184110.34,-12.985207,-38.456074,Salvador
67,131061.59,-12.9941,-38.504044,Salvador
170,249641.14,-12.949139,-38.392117,Salvador
60,81133.37,-12.993782,-38.492218,Salvador
64,84253.88,-12.974941,-38.440117,Salvador
90,127941.08,-12.971897,-38.439224,Salvador
72,85703.4,-12.970966,-38.436806,Salvador
60,79573.11,-12.996323,-38.481049,Salvador
181,411907.88,-13.000164,-38.489021,Salvador
181,396787.11,-13.000164,-38.489021,Salvador
150,356509.39,-13.000164,-38.489021,Salvador
142,209886.1,-12.972229,-38.501419,Salvador
72,106608.62,-12.972229,-38.501419,Salvador
72,103356.73,-12.972229,-38.501419,Salvador
72,106608.62,-12.972229,-38.501419,Salvador
72,106608.62,-12.972229,-38.501419,Salvador
142,209886.1,-12.972229,-38.501419,Salvador
172,308930.91,-12.991933,-38.465279,Salvador
195,499282.28,-12.950598,-38.40873,Salvador
195,390064.28,-12.950598,-38.40873,Salvador
88,109217.99,-12.852844,-38.32711,Lauro de Freitas
113,218435.99,-12.992472,-38.52298,Salvador
88,123260.31,-12.993305,-38.45739,Salvador
80,102976.97,-12.968704,-38.435516,Salvador
80,102976.97,-12.968704,-38.435516,Salvador
61,129501.34,-13.009679,-38.486305,Salvador
65,95175.68,-14.822772,-39.026363,Ilhéus
78,102976.97,-14.83119,-39.028763,Ilhéus
85,85814.14,-14.840458,-39.02848,Ilhéus
196,212194.96,-13.000443,-38.45739,Salvador
225,468077.13,-12.993305,-38.45739,Salvador
225,468077.13,-12.993305,-38.45739,Salvador
196,212194.96,-13.000443,-38.45739,Salvador
142,280846.28,-12.957254,-38.429649,Salvador
100,236727.47,-13.004878,-38.532276,Salvador
103,246196.57,-12.993305,-38.45739,Salvador
113,230918.05,-12.9994819,-38.4560755,Salvador
106,224677.02,-12.998506,-38.52309,Salvador
60,78012.85,-12.9994819,-38.4560755,Salvador
78,121700.05,-12.993782,-38.492218,Salvador
144,368220.68,-13.004889,-38.517654,Salvador
82,143543.65,-13.000443,-38.45739,Salvador
82,149784.68,-13.000443,-38.45739,Salvador
160,187230.85,-13.000443,-38.45739,Salvador
78,171628.28,-12.984901,-38.439594,Salvador
97,180989.82,-12.972229,-38.501419,Salvador
90,84253.88,-12.98223,-38.43898,Salvador
78,109217.99,-12.972744,-38.438107,Salvador
85,282406.54,-13.004092,-38.5047,Salvador
110,365100.16,-13.004092,-38.5047,Salvador
90,84253.88,-12.98223,-38.43898,Salvador
82,149784.68,-13.000443,-38.45739,Salvador
78,171628.28,-12.984901,-38.439594,Salvador
82,143543.65,-13.000443,-38.45739,Salvador
144,368220.68,-13.004889,-38.517654,Salvador
160,187230.85,-13.000443,-38.45739,Salvador
99,137302.62,-14.829777,-39.027883,Ilhéus
76,106097.48,-14.806183,-39.037075,Ilhéus
150,173600.15,-13.004878,-38.532276,Salvador
130,213755.22,-12.980449,-38.4560755,Salvador
110,99856.45,-12.993305,-38.45739,Salvador
195,405666.85,-13.000164,-38.489021,Salvador
96,134182.11,-12.984901,-38.439594,Salvador
168,246196.57,-13.000443,-38.45739,Salvador
207,268291.14,-13.000443,-38.45739,Salvador
173,265243.71,-13.000018,-38.511448,Salvador
110,99856.45,-12.993305,-38.45739,Salvador
78,134182.11,-13.000443,-38.45739,Salvador
195,405666.85,-13.000164,-38.489021,Salvador
96,134182.11,-12.984901,-38.439594,Salvador
78,134182.11,-13.000443,-38.45739,Salvador
112,190351.36,-12.941992,-38.403465,Salvador
54,93615.42,-12.957254,-38.429649,Salvador
76,121700.05,-12.994164,-38.518372,Salvador
140,168507.77,-12.993305,-38.45739,Salvador
70,98296.19,-12.974552,-38.496819,Salvador
114,234038.56,-12.993305,-38.45739,Salvador
114,202833.42,-12.993305,-38.45739,Salvador
90,157818.31,-12.99086,-38.478081,Salvador
76,120139.79,-12.9808591,-38.4468721,Salvador
140,168507.77,-12.993305,-38.45739,Salvador
70,98296.19,-12.974552,-38.496819,Salvador
75,132621.85,-12.981397,-38.441444,Salvador
115,109217.99,-12.974552,-38.496819,Salvador
126,268291.14,-13.002785,-38.519222,Salvador
90,166947.51,-13.00525,-38.516327,Salvador
112,121700.05,-12.852844,-38.32711,Lauro de Freitas
142,296448.85,-12.950598,-38.40873,Salvador
91,81133.37,-12.9929207,-38.4924703,Salvador
87,92679.27,-13.010818,-38.48336,Salvador
217,234038.56,-13.000443,-38.45739,Salvador
71,111714.41,-12.971983,-38.435127,Salvador
71,108281.84,-12.972744,-38.438107,Salvador
59,268291.14,-13.009623,-38.514156,Salvador
75,96735.94,-12.984853,-38.518036,Salvador
195,520800.45,-12.957254,-38.429649,Salvador
85,96735.94,-14.861924,-40.844535,Vitória da Conquista
60,78012.85,-14.82782,-39.029419,Ilhéus
160,152905.19,-12.985207,-38.456074,Salvador
80,107657.74,-12.983953,-38.44249,Salvador
100,227797.54,-12.980449,-38.4560755,Salvador
90,165387.25,-13.002345,-38.528343,Salvador
77,104160.09,-13.004878,-38.532276,Salvador
58,104160.09,-13.000443,-38.45739,Salvador
98,140423.14,-12.985207,-38.456074,Salvador
71,81133.37,-12.852844,-38.32711,Lauro de Freitas
85,117019.28,-12.9429024,-38.3982041,Salvador
85,149784.68,-12.9994819,-38.4560755,Salvador
78,106097.48,-12.980449,-38.4560755,Salvador
97,185670.59,-12.998506,-38.52309,Salvador
71,111714.41,-12.971983,-38.435127,Salvador
217,234038.56,-13.000443,-38.45739,Salvador
87,92679.27,-13.010818,-38.48336,Salvador
71,108281.84,-12.972744,-38.438107,Salvador
71,81133.37,-12.852844,-38.32711,Lauro de Freitas
60,74892.34,-12.974277,-38.4745407,Salvador
98,140423.14,-12.985207,-38.456074,Salvador
195,436871.99,-12.950598,-38.40873,Salvador
112,227797.54,-12.950598,-38.40873,Salvador
149,452474.56,-12.9429024,-38.3982041,Salvador
66,140423.14,-13.000443,-38.45739,Salvador
60,132567.38,-13.000443,-38.45739,Salvador
71,93615.42,-12.9419975,-38.4125249,Salvador
72,94059.71,-12.9634762,-38.4383631,Salvador
85,109217.99,-14.855744,-40.819691,Vitória da Conquista
67,112338.51,-13.0087625,-38.4915625,Salvador
243,468077.13,-15.61667,-39.7,Salvador
244,343256.56,-12.980449,-38.4560755,Salvador
136,274605.25,-12.980449,-38.4560755,Salvador
105,177869.31,-12.9994819,-38.4560755,Salvador
78,98296.19,-12.980449,-38.4560755,Salvador
195,337015.54,-12.950598,-38.40873,Salvador
72,75516.44,-12.954545,-38.427147,Salvador
192,249641.14,-13.000443,-38.45739,Salvador
73,78012.85,-12.974941,-38.440117,Salvador
73,78012.85,-12.974941,-38.440117,Salvador
76,179912.88,-12.992462,-38.444553,Salvador
93,109217.99,-12.9928931,-38.4665922,Salvador
181,218435.99,-12.985207,-38.456074,Salvador
70,154661.95,-12.993533,-38.526047,Salvador
155,331418.47,-12.985207,-38.456074,Salvador
113,192538.34,-12.964468,-38.417938,Salvador
85,101003.72,-12.971625,-38.486305,Salvador
166,343256.56,-12.950598,-38.40873,Salvador
188,514884.85,-12.993305,-38.45739,Salvador
166,343256.56,-12.950598,-38.40873,Salvador
93,149784.68,-12.992462,-38.444553,Salvador
100,235598.82,-12.992472,-38.52298,Salvador
109,106097.48,-12.993305,-38.45739,Salvador
100,235598.82,-12.992472,-38.52298,Salvador
93,149784.68,-12.992462,-38.444553,Salvador
109,106097.48,-12.993305,-38.45739,Salvador
118,234038.56,-12.992472,-38.52298,Salvador
60,75752.79,-13.002345,-38.528343,Salvador
78,104537.22,-14.839026,-39.026442,Ilhéus
86,196592.39,-12.981397,-38.441444,Salvador
118,162266.74,-13.000443,-38.45739,Salvador
120,93303.37,-12.964468,-38.417938,Salvador
98,265134.77,-12.993533,-38.526047,Salvador
118,162266.74,-13.000443,-38.45739,Salvador
210,474454.84,-13.000018,-38.511448,Salvador
210,474454.84,-13.000018,-38.511448,Salvador
90,106097.48,-13.0087625,-38.4915625,Salvador
76,187886.16,-12.991933,-38.465279,Salvador
125,165387.25,-12.985207,-38.456074,Salvador
79,124820.57,-12.9371316,-38.3556842,Salvador
76,187886.16,-12.991933,-38.465279,Salvador
125,165387.25,-12.985207,-38.456074,Salvador
79,124820.57,-12.9371316,-38.3556842,Salvador
142,296448.85,-12.950598,-38.40873,Salvador
77,143543.65,-12.964468,-38.417938,Salvador
130,135742.37,-13.0051811,-38.5257172,Salvador
140,93615.42,-12.992462,-38.444553,Salvador
80,81133.37,-12.9903761,-38.4468721,Salvador
72,92055.17,-12.954545,-38.427147,Salvador
147,358859.13,-14.6833333,-41.0333333,Salvador
74,87998.5,-12.993305,-38.45739,Salvador
85,93459.4,-12.981397,-38.441444,Salvador
80,93615.42,-12.996323,-38.481049,Salvador
85,93459.4,-12.981397,-38.441444,Salvador
190,224677.02,-12.992102,-38.521461,Salvador
112,142036.48,-12.971756,-38.438103,Salvador
169,249641.14,-13.000443,-38.45739,Salvador
235,280846.28,-14.863308,-40.820861,Vitória da Conquista
85,109217.99,-14.865113,-40.823597,Vitória da Conquista
68,162266.74,-12.852844,-38.32711,Lauro de Freitas
105,129501.34,-13.000443,-38.45739,Salvador
150,170380.07,-13.004092,-38.5047,Salvador
105,129501.34,-13.000443,-38.45739,Salvador
150,170380.07,-13.004092,-38.5047,Salvador
107,155713.66,-12.97821,-38.475792,Salvador
78,161954.69,-13.003731,-38.527168,Salvador
155,405666.85,-12.991933,-38.465279,Salvador
61,112338.51,-13.009679,-38.486305,Salvador
59,102976.97,-12.9403853,-38.4100649,Salvador
66,109217.99,-12.852844,-38.32711,Lauro de Freitas
107,155713.66,-12.97821,-38.475792,Salvador
78,161954.69,-13.003731,-38.527168,Salvador
155,405666.85,-12.991933,-38.465279,Salvador
61,112338.51,-13.009679,-38.486305,Salvador
91,171628.28,-12.983234,-38.443928,Salvador
156,322037.07,-13.002883,-38.486099,Salvador
73,87374.39,-12.9571867,-38.4648127,Salvador
78,121700.05,-12.978013,-38.443554,Salvador
66,134182.11,-13.000443,-38.45739,Salvador
60,77076.7,-12.996323,-38.481049,Salvador
87,132621.85,-12.852844,-38.32711,Lauro de Freitas
243,524246.39,-12.9572541,-38.4296498,Salvador
73,87374.39,-12.9571867,-38.4648127,Salvador
155,405666.85,-13.0010618,-38.5233874,Salvador
106,190351.36,-12.941992,-38.403465,Salvador
81,98608.25,-12.968704,-38.435516,Salvador
54,74892.34,-12.965071,-38.435036,Salvador
130,205953.94,-12.98223,-38.43898,Salvador
63,86438.24,-12.98223,-38.43898,Salvador
97,102976.97,-12.971983,-38.435127,Salvador
123,114834.92,-12.96958,-38.435284,Salvador
130,290385.7,-12.941992,-38.403465,Salvador
93,151505.58,-13.004878,-38.532276,Salvador
214,268291.14,-13.000443,-38.45739,Salvador
110,179912.88,-13.000443,-38.45739,Salvador
140,202007.44,-13.000443,-38.45739,Salvador
85,252509.31,-13.004092,-38.5047,Salvador
120,216211.09,-12.990577,-38.510612,Salvador
87,157818.31,-12.993305,-38.45739,Salvador
175,157818.31,-12.985207,-38.456074,Salvador
124,187230.85,-14.863308,-40.820861,Vitória da Conquista
177,249641.14,-14.861924,-40.844535,Vitória da Conquista
128,102976.97,-14.862194,-40.819221,Vitória da Conquista
83,124820.57,-12.852844,-38.32711,Lauro de Freitas
99,237159.08,-12.992472,-38.52298,Salvador
130,123098.28,-12.579738,-41.7007272,Lauro de Freitas
65,101003.72,-12.93412,-38.3588824,Salvador
68,78909.15,-13.0092079,-38.4893974,Salvador
138,116785.55,-13.011118,-38.4817352,Salvador
112,87374.39,-13.002217,-38.516796,Salvador
84,75360.41,-13.000443,-38.45739,Salvador
76,134182.11,-13.004092,-38.5047,Salvador
105,190351.36,-13.000164,-38.489021,Salvador
145,255882.16,-12.941992,-38.403465,Salvador
180,184110.34,-12.985207,-38.456074,Salvador
105,190351.36,-13.000164,-38.489021,Salvador
84,75360.41,-13.000443,-38.45739,Salvador
145,255882.16,-12.941992,-38.403465,Salvador
76,134182.11,-13.004092,-38.5047,Salvador
112,87374.39,-13.002217,-38.516796,Salvador
68,119941.92,-12.958298,-38.401497,Salvador
85,196592.39,-12.981397,-38.441444,Salvador
87,142036.48,-12.993305,-38.45739,Salvador
145,126254.65,-13.004092,-38.5047,Salvador
166,358859.13,-12.950598,-38.40873,Salvador
82,78012.85,-12.992462,-38.444553,Salvador
103,171628.28,-12.996323,-38.481049,Salvador
64,168507.77,-13.004878,-38.532276,Salvador
64,168507.77,-13.004878,-38.532276,Salvador
103,171628.28,-12.996323,-38.481049,Salvador
82,78012.85,-12.992462,-38.444553,Salvador
150,140423.14,-14.861924,-40.844535,Vitória da Conquista
86,106097.48,-12.966038,-38.435482,Salvador
220,202833.42,-13.004878,-38.532276,Salvador
110,229357.79,-12.998506,-38.52309,Salvador
200,302689.88,-12.996323,-38.481049,Salvador
100,124820.57,-12.996323,-38.481049,Salvador
69,109217.99,-12.9903761,-38.4468721,Salvador
65,90494.91,-12.941992,-38.403465,Salvador
125,175192.71,-13.003049,-38.517883,Salvador
78,104537.22,-12.985207,-38.456074,Salvador
220,202833.42,-13.004878,-38.532276,Salvador
110,229357.79,-12.998506,-38.52309,Salvador
86,106097.48,-12.966038,-38.435482,Salvador
100,124820.57,-12.996323,-38.481049,Salvador
200,302689.88,-12.996323,-38.481049,Salvador
132,167287.41,-13.000443,-38.45739,Salvador
120,189381.98,-13.000443,-38.45739,Salvador
142,187230.85,-12.998506,-38.52309,Salvador
140,118579.54,-13.004878,-38.532276,Salvador
96,93615.42,-13.009679,-38.486305,Salvador
87,88934.65,-12.971625,-38.486305,Salvador
79,74892.34,-13.011364,-38.473423,Salvador
59,112338.51,-12.974941,-38.440117,Salvador
142,187230.85,-12.998506,-38.52309,Salvador
140,118579.54,-13.004878,-38.532276,Salvador
96,93615.42,-13.009679,-38.486305,Salvador
87,88934.65,-12.971625,-38.486305,Salvador
59,112338.51,-12.974941,-38.440117,Salvador
79,74892.34,-13.011364,-38.473423,Salvador
210,374461.71,-13.004878,-38.532276,Salvador
84,99856.45,-12.9882594,-38.5178976,Salvador
160,222194.0,-13.000443,-38.45739,Salvador
65,99856.45,-12.962178,-38.431129,Salvador
84,99856.45,-12.9882594,-38.5178976,Salvador
210,374461.71,-13.004878,-38.532276,Salvador
135,84253.88,-12.145388,-45.011203,Barreiras
160,202833.42,-14.862928,-40.81661,Vitória da Conquista
70,90494.91,-16.556618,-39.237553,Porto Seguro
60,93615.42,-12.96958,-38.435284,Salvador
215,305810.39,-13.004878,-38.532276,Salvador
166,358859.13,-12.950598,-38.40873,Salvador
92,143543.65,-13.0002554,-38.5188762,Salvador
102,174748.79,-12.992462,-38.444553,Salvador
89,149784.68,-13.000443,-38.45739,Salvador
134,171628.28,-12.992472,-38.52298,Salvador
60,93615.42,-12.96958,-38.435284,Salvador
215,305810.39,-13.004878,-38.532276,Salvador
200,458715.59,-12.993305,-38.45739,Salvador
241,349162.01,-13.000164,-38.489021,Salvador
85,75752.79,-12.971625,-38.486305,Salvador
126,282494.79,-13.000164,-38.489021,Salvador
126,436871.99,-13.004092,-38.5047,Salvador
102,174748.79,-12.992462,-38.444553,Salvador
89,149784.68,-13.000443,-38.45739,Salvador
200,343256.56,-12.9685434,-38.4143806,Salvador
81,140423.14,-12.996323,-38.481049,Salvador
118,230918.05,-12.9994819,-38.4560755,Salvador
77,134182.11,-13.000443,-38.45739,Salvador
120,143543.65,-13.004092,-38.5047,Salvador
99,177869.31,-12.998506,-38.52309,Salvador
102,265243.71,-12.996323,-38.481049,Salvador
150,218435.99,-13.004092,-38.5047,Salvador
58,81133.37,-12.974941,-38.440117,Salvador
92,162266.74,-12.98223,-38.43898,Salvador
150,218435.99,-13.004092,-38.5047,Salvador
83,124820.57,-12.852844,-38.32711,Lauro de Freitas
150,305810.39,-14.6833333,-41.0333333,Salvador
70,92055.17,-14.835998,-39.030438,Ilhéus
73,81133.37,-16.556618,-39.237553,Porto Seguro
62,87374.39,-14.831258,-39.028823,Ilhéus
95,218435.99,-12.993305,-38.45739,Salvador
98,115459.02,-13.0011477,-38.5276304,Salvador
98,115459.02,-13.0011477,-38.5276304,Salvador
96,98296.19,-13.004878,-38.532276,Salvador
88,118579.54,-12.9975668,-38.5167332,Salvador
96,98296.19,-13.004878,-38.532276,Salvador
93,152905.19,-12.950598,-38.40873,Salvador
55,98296.19,-12.950598,-38.40873,Salvador
88,140423.14,-12.964468,-38.417938,Salvador
131,210010.6,-12.950598,-38.40873,Salvador
172,280846.28,-12.950598,-38.40873,Salvador
109,151656.99,-12.965071,-38.435036,Salvador
109,140111.09,-12.965071,-38.435036,Salvador
79,128253.13,-12.941992,-38.403465,Salvador
131,218435.99,-12.941992,-38.403465,Salvador
74,118579.54,-12.992462,-38.444553,Salvador
118,146664.17,-12.991933,-38.465279,Salvador
116,118579.54,-13.000443,-38.45739,Salvador
105,140423.14,-12.985207,-38.456074,Salvador
135,116083.13,-12.993533,-38.526047,Salvador
75,124820.57,-12.941992,-38.403465,Salvador
118,146664.17,-12.991933,-38.465279,Salvador
116,118579.54,-13.000443,-38.45739,Salvador
135,116083.13,-12.993533,-38.526047,Salvador
105,140423.14,-12.985207,-38.456074,Salvador
75,124820.57,-12.941992,-38.403465,Salvador
172,249641.14,-13.000018,-38.511448,Salvador
162,114257.62,-14.88035,-40.827562,Vitória da Conquista
96,81133.37,-16.556618,-39.237553,Porto Seguro
87,142036.48,-13.006807767,-38.4906056724,Salvador
86,82693.62,-12.989811,-38.484592,Salvador
78,86750.29,-12.990577,-38.510612,Salvador
80,115459.02,-12.993305,-38.45739,Salvador
115,84253.88,-12.974986,-38.490906,Salvador
86,82693.62,-12.989811,-38.484592,Salvador
80,115459.02,-12.993305,-38.45739,Salvador
115,84253.88,-12.974986,-38.490906,Salvador
77,98296.19,-13.000443,-38.45739,Salvador
130,171628.28,-12.998506,-38.52309,Salvador
110,196592.39,-12.993305,-38.45739,Salvador
120,209074.45,-12.993305,-38.45739,Salvador
142,464956.62,-13.004878,-38.532276,Salvador
92,109217.99,-12.852844,-38.32711,Lauro de Freitas
170,343256.56,-12.9722286,-38.5014201,Salvador
130,156025.71,-12.991933,-38.465279,Salvador
77,98296.19,-13.000443,-38.45739,Salvador
130,246520.62,-12.993305,-38.45739,Salvador
90,115459.02,-13.001876,-38.501404,Salvador
60,92055.17,-12.98223,-38.43898,Salvador
130,171628.28,-12.998506,-38.52309,Salvador
68,120139.79,-12.962178,-38.431129,Salvador
130,156025.71,-12.991933,-38.465279,Salvador
90,115459.02,-13.001876,-38.501404,Salvador
69,92991.32,-12.9634333,-38.4373734,Salvador
60,92055.17,-12.98223,-38.43898,Salvador
68,120139.79,-12.962178,-38.431129,Salvador
60,81133.37,-13.000443,-38.45739,Salvador
166,280846.28,-12.950598,-38.40873,Salvador
80,171628.28,-12.984901,-38.439594,Salvador
57,82693.62,-14.84601,-39.025576,Ilhéus
200,156025.71,-14.822111,-39.027761,Ilhéus
166,352618.11,-12.941992,-38.403465,Salvador
63,74892.34,-14.846618,-39.028223,Ilhéus
72,92991.32,-12.957254,-38.429649,Salvador
106,182550.08,-12.954545,-38.427147,Salvador
91,129501.34,-12.998506,-38.52309,Salvador
90,88934.65,-12.989663,-38.4874246,Salvador
79,216875.74,-13.0087625,-38.4915625,Salvador
91,129501.34,-12.998506,-38.52309,Salvador
110,199400.86,-12.993305,-38.45739,Salvador
71,120139.79,-12.964468,-38.417938,Salvador
76,102976.97,-12.974941,-38.440117,Salvador
60,106097.48,-12.974941,-38.440117,Salvador
60,106097.48,-12.974941,-38.440117,Salvador
60,106097.48,-12.974941,-38.440117,Salvador
60,96735.94,-12.974941,-38.440117,Salvador
60,96735.94,-12.974941,-38.440117,Salvador
60,96735.94,-12.974941,-38.440117,Salvador
60,102976.97,-12.974941,-38.440117,Salvador
78,99856.45,-12.985207,-38.456074,Salvador
195,335455.28,-12.950598,-38.40873,Salvador
243,418148.91,-12.950598,-38.40873,Salvador
243,455595.08,-12.950598,-38.40873,Salvador
71,120139.79,-12.964468,-38.417938,Salvador
91,163826.99,-12.9429024,-38.3982041,Salvador
67,135742.37,-12.9994819,-38.4560755,Salvador
103,174748.79,-12.9903761,-38.4468721,Salvador
136,112338.51,-12.9903761,-38.4468721,Salvador
70,171628.28,-12.993305,-38.45739,Salvador
195,405666.85,-12.950598,-38.40873,Salvador
155,374461.71,-12.9619577,-38.4091163,Salvador
69,87374.39,-12.9571867,-38.4648127,Salvador
113,171628.28,-13.004092,-38.5047,Salvador
163,156025.71,-12.993533,-38.526047,Salvador
126,199712.91,-12.998506,-38.52309,Salvador
113,171628.28,-13.004092,-38.5047,Salvador
163,156025.71,-12.993533,-38.526047,Salvador
126,199712.91,-12.998506,-38.52309,Salvador
137,232478.31,-12.994513,-38.479004,Salvador
82,78012.85,-12.992462,-38.444553,Salvador
71,82693.62,-12.992462,-38.444553,Salvador
147,84253.88,-12.992462,-38.444553,Salvador
72,134182.11,-12.983234,-38.443928,Salvador
92,227797.54,-12.98223,-38.43898,Salvador
107,234038.56,-12.941992,-38.403465,Salvador
119,88934.65,-14.854334,-40.826259,Vitória da Conquista
119,96735.94,-14.854334,-40.826259,Vitória da Conquista
80,81133.37,-14.853017,-40.825531,Vitória da Conquista
100,143543.65,-14.859139,-40.817274,Vitória da Conquista
71,82693.62,-12.992462,-38.444553,Salvador
147,84253.88,-12.992462,-38.444553,Salvador
72,134182.11,-12.983234,-38.443928,Salvador
92,227797.54,-12.98223,-38.43898,Salvador
107,234038.56,-12.941992,-38.403465,Salvador
78,101003.72,-12.9326664,-38.3579676,Salvador
113,234038.56,-12.936793,-38.400051,Salvador
79,121700.05,-12.957254,-38.429649,Salvador
80,90494.91,-13.009679,-38.486305,Salvador
104,102976.97,-13.009875,-38.481541,Salvador
99,124820.57,-13.009875,-38.481541,Salvador
61,102976.97,-12.98223,-38.43898,Salvador
61,102976.97,-12.98223,-38.43898,Salvador
66,124820.57,-12.992462,-38.444553,Salvador
193,280846.28,-12.972229,-38.501419,Salvador
